u_id,act_strt_dt,brth_estb_yr,gnd_cd,mar_st_cd,ocp_cd,idv_incm_seg_cd,fam_incm_seg_cd,prim_seg_cd,prim_sub_seg_cd,ed_lvl_cd
cst_id053647,2010-12-17 00:00:00,1968.0,2.0,1.0,9.0,8.0,2.0,MI,L2,02
cst_id073829,2016-03-18 00:00:00,1994.0,2.0,2.0,9.0,2.0,3.0,TC,O1,
cst_id030169,2005-05-26 00:00:00,1986.0,2.0,1.0,9.0,,,TC,O5,
cst_id061594,2012-08-29 00:00:00,1950.0,2.0,2.0,11.0,8.0,,MI,K2,04
cst_id075095,2016-09-17 00:00:00,1995.0,2.0,1.0,6.0,1.0,1.0,TC,O1,03
cst_id032262,2006-02-06 00:00:00,1985.0,1.0,1.0,3.0,3.0,2.0,MI,N4,03
cst_id033150,2006-05-15 00:00:00,1972.0,1.0,1.0,9.0,6.0,5.0,TC,O5,02
cst_id076082,2017-02-15 00:00:00,1996.0,2.0,1.0,6.0,,,TC,O2,
cst_id067465,2014-03-04 00:00:00,1959.0,2.0,2.0,3.0,2.0,2.0,MI,L2,01
cst_id076119,2017-02-21 00:00:00,1980.0,2.0,2.0,9.0,2.0,,TC,O5,
cst_id078322,2018-01-12 00:00:00,2000.0,2.0,1.0,6.0,1.0,2.0,TC,O2,02
cst_id078684,2018-02-28 00:00:00,1995.0,1.0,1.0,3.0,,,TC,O1,02
cst_id066004,2013-10-01 00:00:00,1994.0,1.0,1.0,3.0,2.0,3.0,TC,O1,04
cst_id008533,1985-04-12 00:00:00,1957.0,2.0,1.0,4.0,1.0,,XS,01,05
cst_id027996,2004-09-02 00:00:00,1983.0,2.0,4.0,4.0,2.0,,MI,K3,
cst_id021332,2003-03-04 00:00:00,1967.0,1.0,2.0,9.0,1.0,1.0,TC,O5,01
cst_id078348,2018-01-16 00:00:00,2001.0,2.0,1.0,6.0,1.0,,TC,O3,02
cst_id009399,1999-04-09 00:00:00,1947.0,2.0,2.0,7.0,2.0,3.0,MI,J3,01
cst_id029762,2005-04-11 00:00:00,1993.0,1.0,1.0,6.0,6.0,,PC,E3,02
cst_id044609,2009-02-04 00:00:00,1988.0,1.0,1.0,3.0,2.0,,TC,O5,02
cst_id066397,2013-11-10 00:00:00,1987.0,2.0,1.0,4.0,5.0,3.0,MI,M1,04
cst_id068775,2014-06-25 00:00:00,1983.0,2.0,2.0,9.0,4.0,,TC,O5,05
cst_id031075,2005-09-09 00:00:00,1986.0,2.0,1.0,6.0,2.0,2.0,TC,O5,04
cst_id008553,1995-09-15 00:00:00,1958.0,2.0,1.0,5.0,6.0,3.0,XS,01,02
cst_id018529,2002-05-02 00:00:00,1982.0,2.0,1.0,9.0,5.0,,MI,L2,05
cst_id052252,2010-09-03 00:00:00,1977.0,2.0,1.0,9.0,1.0,1.0,MI,M3,01
cst_id038659,2007-09-30 00:00:00,1982.0,2.0,2.0,3.0,3.0,,MI,N4,  
cst_id077910,2017-11-21 00:00:00,1998.0,2.0,1.0,9.0,2.0,,TC,O1,02
cst_id058529,2012-01-07 00:00:00,1988.0,2.0,1.0,4.0,3.0,,MI,N4,
cst_id072763,2015-10-19 00:00:00,1958.0,2.0,2.0,9.0,4.0,2.0,TC,O5,04
cst_id041773,2008-06-18 00:00:00,2003.0,1.0,1.0,6.0,,,TC,O3,
cst_id004105,1996-10-07 00:00:00,1979.0,2.0,1.0,9.0,6.0,,MI,K1,05
cst_id029505,2005-03-11 00:00:00,1968.0,1.0,2.0,7.0,5.0,5.0,TC,O5,04
cst_id003617,2003-06-27 00:00:00,1961.0,1.0,1.0,4.0,5.0,4.0,XS,01,04
cst_id003673,2000-08-11 00:00:00,1959.0,2.0,3.0,9.0,2.0,5.0,TC,O5,02
cst_id055833,2011-05-28 00:00:00,1986.0,2.0,1.0,7.0,4.0,,MI,N3,04
cst_id009874,1999-01-08 00:00:00,1960.0,2.0,2.0,9.0,2.0,1.0,MI,K1,01
cst_id038100,2007-08-04 00:00:00,1936.0,2.0,,13.0,,,TC,O5,  
cst_id066193,2013-10-21 00:00:00,1987.0,2.0,1.0,3.0,4.0,6.0,TC,O5,03
cst_id011335,1984-10-31 00:00:00,1935.0,1.0,1.0,4.0,10.0,7.0,MI,J2,04
cst_id022005,2003-05-08 00:00:00,1949.0,2.0,2.0,9.0,4.0,5.0,MI,K1,01
cst_id041590,2008-06-05 00:00:00,1970.0,1.0,1.0,7.0,2.0,,MI,M2,04
cst_id002025,2001-01-09 00:00:00,1957.0,2.0,2.0,9.0,3.0,2.0,MI,K1,04
cst_id016941,2001-09-27 00:00:00,1985.0,2.0,1.0,4.0,1.0,6.0,PC,E1,04
cst_id058689,2012-01-21 00:00:00,1955.0,2.0,2.0,9.0,5.0,,MI,L2,04
cst_id016020,1990-01-29 00:00:00,1969.0,1.0,2.0,3.0,8.0,,MI,K1,05
cst_id002968,2000-02-03 00:00:00,1977.0,1.0,1.0,4.0,10.0,,HN,A5,05
cst_id033668,2006-07-07 00:00:00,1977.0,2.0,2.0,3.0,6.0,,MI,L2,04
cst_id021658,2003-04-02 00:00:00,1980.0,1.0,2.0,9.0,5.0,2.0,MI,M3,02
cst_id028992,2005-01-06 00:00:00,1979.0,2.0,2.0,9.0,8.0,2.0,MI,L2,01
cst_id039090,2007-11-12 00:00:00,1958.0,2.0,2.0,5.0,8.0,6.0,PC,D4,05
cst_id050418,2010-04-30 00:00:00,1959.0,2.0,2.0,7.0,,,MI,L1,
cst_id024275,2003-07-16 00:00:00,1969.0,2.0,1.0,3.0,8.0,4.0,PC,E3,05
cst_id019239,2002-07-15 00:00:00,1974.0,2.0,2.0,7.0,2.0,1.0,TC,O5,02
cst_id027594,2004-07-12 00:00:00,1976.0,1.0,1.0,3.0,1.0,1.0,TC,O5,02
cst_id019413,2002-08-02 00:00:00,1977.0,2.0,1.0,9.0,1.0,1.0,TC,O5,02
cst_id071544,2015-05-20 00:00:00,1996.0,2.0,1.0,7.0,2.0,2.0,TC,O1,02
cst_id075676,2016-12-13 00:00:00,1981.0,2.0,1.0,7.0,4.0,2.0,TC,O5,03
cst_id065507,2013-08-08 00:00:00,1984.0,2.0,2.0,7.0,2.0,2.0,TC,O5,02
cst_id060063,2012-05-08 00:00:00,1962.0,1.0,2.0,8.0,1.0,1.0,MI,L3,01
cst_id004842,1999-07-16 00:00:00,1969.0,1.0,2.0,5.0,1.0,7.0,SM,01,04
cst_id061536,2012-08-23 00:00:00,1973.0,2.0,1.0,5.0,4.0,,TC,O5,
cst_id073135,2015-12-11 00:00:00,1954.0,2.0,1.0,10.0,2.0,,TC,O5,02
cst_id036283,2007-03-06 00:00:00,1986.0,2.0,1.0,3.0,3.0,1.0,TC,O5,02
cst_id055859,2011-05-30 00:00:00,1983.0,1.0,1.0,9.0,2.0,2.0,MI,N4,04
cst_id075793,2016-12-29 00:00:00,1984.0,1.0,1.0,9.0,4.0,4.0,MI,L2,04
cst_id053419,2010-11-29 00:00:00,1967.0,1.0,1.0,11.0,3.0,6.0,MI,K2,04
cst_id074807,2016-08-02 00:00:00,1992.0,2.0,2.0,2.0,1.0,2.0,TC,O5,03
cst_id002580,1992-06-01 00:00:00,1960.0,1.0,2.0,9.0,2.0,3.0,MI,N4,04
cst_id002485,2003-04-25 00:00:00,1973.0,2.0,1.0,3.0,1.0,7.0,XS,01,05
cst_id069037,2014-07-28 00:00:00,1972.0,2.0,1.0,9.0,2.0,2.0,MI,N4,04
cst_id053717,2010-12-22 00:00:00,1959.0,2.0,2.0,4.0,5.0,3.0,XS,01,04
cst_id010071,2000-05-24 00:00:00,1982.0,2.0,1.0,7.0,8.0,5.0,MI,N3,04
cst_id028626,,,,,,,,,,
cst_id035509,2006-12-21 00:00:00,1984.0,2.0,1.0,3.0,2.0,,TC,O5,04
cst_id067854,2014-04-08 00:00:00,1985.0,2.0,1.0,3.0,1.0,,TC,O5,
cst_id016730,2001-08-28 00:00:00,1962.0,2.0,2.0,2.0,4.0,,MI,N4,04
cst_id029626,2005-03-25 00:00:00,1941.0,2.0,2.0,5.0,4.0,,MI,H4,04
cst_id061228,2012-07-28 00:00:00,1975.0,2.0,1.0,4.0,10.0,,PC,B5,04
cst_id074946,2016-08-24 00:00:00,2000.0,2.0,1.0,6.0,,,TC,O2,
cst_id073103,2015-12-08 00:00:00,1993.0,2.0,2.0,9.0,2.0,3.0,TC,O1,02
cst_id076356,2017-03-27 00:00:00,1998.0,2.0,1.0,6.0,4.0,3.0,TC,O2,03
cst_id016197,2001-06-15 00:00:00,1978.0,1.0,1.0,3.0,7.0,6.0,MI,K1,05
cst_id030164,2005-05-25 00:00:00,1986.0,2.0,1.0,6.0,2.0,1.0,TC,O5,02
cst_id038582,2007-09-21 00:00:00,1979.0,2.0,1.0,13.0,7.0,1.0,MI,K2,04
cst_id019019,2002-06-18 00:00:00,1970.0,1.0,1.0,4.0,10.0,,LM,01,04
cst_id074737,2016-07-25 00:00:00,1988.0,2.0,1.0,9.0,5.0,7.0,MI,M3,04
cst_id077980,2017-11-29 00:00:00,2000.0,2.0,1.0,6.0,1.0,,TC,O2,03
cst_id031850,2005-12-21 00:00:00,1981.0,1.0,2.0,9.0,8.0,6.0,TC,O5,04
cst_id071885,2015-06-27 00:00:00,1989.0,2.0,1.0,1.0,5.0,4.0,MI,K1,04
cst_id008356,2000-11-06 00:00:00,1983.0,2.0,4.0,3.0,1.0,3.0,TC,O5,04
cst_id023081,2003-05-17 00:00:00,1967.0,2.0,2.0,3.0,5.0,5.0,MI,L2,04
cst_id057298,2011-09-13 00:00:00,1994.0,1.0,1.0,4.0,4.0,2.0,TC,O1,04
cst_id023394,2003-05-17 00:00:00,1963.0,2.0,1.0,3.0,7.0,,MI,H3,04
cst_id004581,1994-02-11 00:00:00,1953.0,1.0,2.0,9.0,7.0,,MI,M3,  
cst_id054640,2011-03-04 00:00:00,1984.0,1.0,1.0,9.0,3.0,4.0,MI,N4,04
cst_id076852,2017-06-05 00:00:00,1995.0,2.0,1.0,6.0,1.0,2.0,TC,O1,04
cst_id065298,2013-07-19 00:00:00,1982.0,1.0,2.0,9.0,1.0,1.0,TC,O5,02
cst_id057924,2011-11-10 00:00:00,1991.0,2.0,1.0,9.0,1.0,5.0,TC,O5,04
cst_id068038,2014-04-26 00:00:00,1984.0,2.0,2.0,7.0,,,TC,O5,
cst_id024150,2003-07-04 00:00:00,1967.0,1.0,1.0,,,5.0,PC,D4,
cst_id032851,2006-04-11 00:00:00,1972.0,2.0,2.0,4.0,4.0,,MI,K3,04
cst_id062607,2012-11-26 00:00:00,1989.0,2.0,1.0,3.0,2.0,3.0,MI,N4,04
cst_id076174,2017-02-28 00:00:00,1966.0,1.0,2.0,7.0,5.0,3.0,TC,O5,02
cst_id015592,1998-04-10 00:00:00,1975.0,1.0,,4.0,4.0,3.0,TC,O5,05
cst_id072999,2015-11-22 00:00:00,1989.0,2.0,1.0,7.0,,,TC,O5,
cst_id062675,2012-12-03 00:00:00,1995.0,2.0,1.0,6.0,2.0,,TC,O1,04
cst_id063689,2013-03-05 00:00:00,1991.0,2.0,1.0,6.0,,2.0,TC,O5,04
cst_id039387,2007-12-14 00:00:00,1984.0,1.0,1.0,3.0,2.0,1.0,MI,L2,04
cst_id051908,2010-08-10 00:00:00,1988.0,2.0,1.0,3.0,2.0,1.0,TC,O5,
cst_id025790,2003-12-29 00:00:00,1979.0,2.0,1.0,3.0,4.0,6.0,MI,K1,04
cst_id008632,1991-01-01 00:00:00,1959.0,2.0,2.0,5.0,4.0,,SM,01,04
cst_id063911,2013-03-24 00:00:00,1990.0,2.0,1.0,3.0,4.0,2.0,MI,N4,04
cst_id041828,2008-06-22 00:00:00,1976.0,2.0,4.0,9.0,2.0,,TC,O5,04
cst_id077831,2017-11-04 00:00:00,1995.0,2.0,1.0,9.0,3.0,,TC,O1,04
cst_id072037,2015-07-14 00:00:00,1991.0,2.0,1.0,6.0,2.0,,MI,K1,
cst_id036328,2007-03-09 00:00:00,1971.0,2.0,2.0,2.0,7.0,,MI,K1,04
cst_id001947,2001-03-14 00:00:00,1953.0,2.0,,4.0,,,XS,01,
cst_id004771,2001-01-10 00:00:00,1963.0,2.0,1.0,13.0,7.0,,MI,K2,05
cst_id005196,2001-10-02 00:00:00,1981.0,2.0,1.0,4.0,8.0,7.0,MI,H1,04
cst_id037598,2007-06-21 00:00:00,1990.0,2.0,1.0,9.0,1.0,,TC,O5,02
cst_id019301,2002-07-18 00:00:00,1982.0,2.0,1.0,4.0,6.0,1.0,XS,01,04
cst_id068930,2014-07-16 00:00:00,1974.0,2.0,2.0,5.0,1.0,2.0,TC,O5,02
cst_id041480,2008-05-30 00:00:00,1989.0,2.0,2.0,3.0,2.0,1.0,TC,O5,02
cst_id005440,2001-08-29 00:00:00,1960.0,1.0,2.0,11.0,7.0,7.0,SM,01,04
cst_id004122,2001-03-30 00:00:00,1960.0,1.0,1.0,4.0,7.0,4.0,MI,J2,04
cst_id044692,2009-02-11 00:00:00,1969.0,1.0,1.0,4.0,6.0,5.0,XS,01,01
cst_id048289,2009-11-24 00:00:00,1974.0,1.0,1.0,2.0,5.0,6.0,MI,M3,05
cst_id044807,2009-02-19 00:00:00,2000.0,1.0,1.0,6.0,2.0,3.0,TC,O2,02
cst_id033408,2006-06-09 00:00:00,1979.0,1.0,1.0,9.0,2.0,,MI,N4,05
cst_id023325,2003-05-17 00:00:00,1955.0,1.0,2.0,13.0,8.0,,MI,K2,05
cst_id069887,2014-11-03 00:00:00,1995.0,1.0,1.0,6.0,1.0,1.0,TC,O1,01
cst_id013384,1997-04-09 00:00:00,1973.0,2.0,2.0,13.0,5.0,7.0,MI,K1,04
cst_id058956,2012-02-10 00:00:00,1983.0,2.0,1.0,5.0,6.0,7.0,MI,L3,05
cst_id004269,2001-02-09 00:00:00,1966.0,2.0,2.0,9.0,4.0,,TC,O5,
cst_id021599,1994-10-17 00:00:00,1944.0,2.0,1.0,4.0,2.0,,SM,01,
cst_id073814,2016-03-16 00:00:00,1989.0,2.0,1.0,9.0,4.0,3.0,MI,M3,04
cst_id031026,2005-09-01 00:00:00,1976.0,2.0,1.0,4.0,8.0,7.0,XS,01,04
cst_id064845,2013-06-08 00:00:00,1993.0,2.0,1.0,3.0,2.0,1.0,TC,O1,02
cst_id059622,2012-04-02 00:00:00,1961.0,2.0,2.0,7.0,7.0,5.0,MI,J3,01
cst_id012553,1988-05-26 00:00:00,1969.0,1.0,2.0,3.0,2.0,3.0,MI,K1,04
cst_id068162,2014-05-07 00:00:00,1990.0,1.0,1.0,7.0,2.0,,TC,O5,
cst_id040851,2008-04-11 00:00:00,1985.0,2.0,1.0,9.0,4.0,3.0,TC,O5,02
cst_id038636,2007-09-27 00:00:00,1983.0,2.0,2.0,7.0,2.0,,TC,O5,03
cst_id071701,2015-06-05 00:00:00,1972.0,2.0,2.0,9.0,5.0,4.0,MI,N4,04
cst_id053216,2010-11-11 00:00:00,1985.0,1.0,2.0,9.0,5.0,2.0,MI,N4,04
cst_id076588,2017-05-02 00:00:00,1995.0,2.0,1.0,3.0,2.0,,TC,O1,03
cst_id057692,2011-10-13 00:00:00,1974.0,1.0,1.0,9.0,5.0,5.0,MI,M3,04
cst_id059507,2012-03-26 00:00:00,1985.0,2.0,1.0,4.0,9.0,7.0,MI,K3,04
cst_id044870,2009-02-26 00:00:00,1974.0,2.0,2.0,4.0,8.0,7.0,PC,C5,04
cst_id031168,2005-09-22 00:00:00,1980.0,1.0,1.0,3.0,2.0,1.0,TC,O5,01
cst_id062405,2012-11-08 00:00:00,1985.0,2.0,2.0,3.0,5.0,4.0,MI,L2,04
cst_id003387,1999-08-13 00:00:00,1977.0,1.0,2.0,5.0,5.0,5.0,MI,K2,04
cst_id023536,2003-05-13 00:00:00,1980.0,2.0,2.0,3.0,5.0,4.0,MI,K1,04
cst_id068027,2014-04-25 00:00:00,1978.0,1.0,2.0,3.0,4.0,2.0,MI,N4,04
cst_id020002,2002-10-10 00:00:00,1981.0,2.0,1.0,2.0,2.0,1.0,TC,O5,04
cst_id029985,2005-05-09 00:00:00,1978.0,1.0,2.0,3.0,4.0,,MI,L2,02
cst_id037178,2007-05-11 00:00:00,1989.0,2.0,1.0,9.0,4.0,2.0,MI,L2,04
cst_id036028,2007-02-15 00:00:00,1974.0,2.0,4.0,4.0,4.0,,MI,N2,
cst_id006714,2001-02-21 00:00:00,1945.0,2.0,1.0,3.0,6.0,5.0,MI,K1,04
cst_id076872,2017-06-07 00:00:00,1993.0,2.0,1.0,3.0,3.0,4.0,TC,O1,04
cst_id043391,2008-10-23 00:00:00,1961.0,1.0,1.0,13.0,4.0,,MI,L3,04
cst_id056034,2011-06-09 00:00:00,1988.0,1.0,1.0,3.0,6.0,3.0,MI,K1,04
cst_id027642,2004-07-15 00:00:00,1974.0,2.0,2.0,4.0,9.0,4.0,MI,J2,01
cst_id078295,2018-01-10 00:00:00,1991.0,1.0,1.0,3.0,4.0,,MI,N4,04
cst_id068067,2014-04-29 00:00:00,1991.0,1.0,1.0,3.0,5.0,,MI,K1,
cst_id074887,2016-08-16 00:00:00,1975.0,2.0,2.0,2.0,6.0,5.0,MI,L2,04
cst_id067357,2014-02-24 00:00:00,1988.0,1.0,2.0,4.0,8.0,2.0,MI,J2,02
cst_id034785,2006-10-14 00:00:00,1952.0,1.0,1.0,11.0,1.0,,XS,01,
cst_id011893,1999-03-18 00:00:00,1983.0,2.0,2.0,3.0,2.0,,TC,O5,02
cst_id039362,2007-12-12 00:00:00,1969.0,1.0,2.0,1.0,5.0,4.0,MI,K1,05
cst_id034807,2006-10-16 00:00:00,1978.0,2.0,2.0,4.0,8.0,4.0,MI,J2,04
cst_id068597,2014-06-11 00:00:00,1988.0,1.0,2.0,9.0,2.0,2.0,TC,O5,02
cst_id050696,2010-05-19 00:00:00,1983.0,2.0,1.0,9.0,4.0,3.0,MI,N4,04
cst_id076888,2017-06-09 00:00:00,1995.0,2.0,3.0,9.0,3.0,5.0,TC,O1,01
cst_id024603,2003-08-21 00:00:00,1973.0,1.0,1.0,9.0,4.0,,MI,M3,04
cst_id076394,2017-03-31 00:00:00,1988.0,1.0,2.0,3.0,5.0,,MI,L2,04
cst_id077855,2017-11-09 00:00:00,1990.0,1.0,1.0,9.0,2.0,,TC,O5,
cst_id070217,2014-12-09 00:00:00,1989.0,2.0,1.0,3.0,4.0,,MI,N4,04
cst_id019208,2002-07-11 00:00:00,1960.0,1.0,2.0,2.0,7.0,,MI,K1,04
cst_id012540,2000-12-22 00:00:00,1962.0,2.0,1.0,3.0,1.0,,MI,I3,05
cst_id050926,2010-06-03 00:00:00,1983.0,1.0,1.0,4.0,6.0,,MI,J2,04
cst_id013951,2001-01-31 00:00:00,1969.0,2.0,1.0,3.0,5.0,2.0,MI,M3,04
cst_id002607,1999-12-27 00:00:00,1957.0,2.0,2.0,13.0,2.0,,MI,K2,
cst_id076548,2017-04-26 00:00:00,1976.0,1.0,2.0,3.0,2.0,2.0,TC,O5,02
cst_id065023,2013-06-25 00:00:00,1991.0,1.0,1.0,4.0,10.0,3.0,MI,J2,04
cst_id030271,2005-06-06 00:00:00,1982.0,2.0,1.0,12.0,4.0,,MI,N5,04
cst_id069182,2014-08-09 00:00:00,1988.0,2.0,1.0,9.0,5.0,,MI,L2,04
cst_id057003,2011-08-22 00:00:00,1974.0,1.0,2.0,9.0,6.0,3.0,MI,L2,02
cst_id002092,1992-03-23 00:00:00,1973.0,2.0,1.0,3.0,8.0,,MI,K1,05
cst_id054941,2011-03-27 00:00:00,1991.0,1.0,1.0,9.0,4.0,4.0,MI,N4,04
cst_id055073,2011-04-04 00:00:00,1987.0,1.0,1.0,3.0,4.0,3.0,MI,N4,04
cst_id063589,2013-02-26 00:00:00,1991.0,2.0,2.0,7.0,4.0,2.0,MI,L1,
cst_id067958,2014-04-21 00:00:00,1994.0,1.0,1.0,3.0,2.0,1.0,TC,O1,04
cst_id007343,1992-12-25 00:00:00,1956.0,1.0,3.0,2.0,8.0,,MI,K1,04
cst_id021657,2003-04-02 00:00:00,1971.0,1.0,2.0,4.0,5.0,6.0,XS,01,04
cst_id070637,2015-01-27 00:00:00,1983.0,2.0,2.0,3.0,2.0,,TC,O5,02
cst_id067767,2014-03-31 00:00:00,1973.0,1.0,1.0,3.0,3.0,3.0,TC,O5,02
cst_id050550,2010-05-08 00:00:00,1990.0,1.0,1.0,3.0,2.0,1.0,TC,O5,02
cst_id075527,2016-11-18 00:00:00,1993.0,2.0,1.0,3.0,3.0,3.0,TC,O1,04
cst_id060887,2012-07-03 00:00:00,1993.0,2.0,1.0,9.0,3.0,,TC,O1,04
cst_id053915,2011-01-04 00:00:00,1981.0,2.0,1.0,3.0,8.0,,MI,K1,04
cst_id072236,2015-08-08 00:00:00,1997.0,1.0,1.0,6.0,1.0,1.0,TC,O2,04
cst_id075543,2016-11-21 00:00:00,1980.0,1.0,1.0,9.0,2.0,2.0,TC,O5,04
cst_id068277,2014-05-16 00:00:00,1979.0,2.0,2.0,4.0,5.0,,MI,K3,03
cst_id040201,2008-02-22 00:00:00,1970.0,1.0,2.0,3.0,4.0,2.0,MI,N4,01
cst_id068247,2014-05-14 00:00:00,1989.0,1.0,1.0,3.0,3.0,3.0,MI,M3,04
cst_id069748,2014-10-10 00:00:00,1990.0,1.0,1.0,3.0,4.0,4.0,MI,N4,04
cst_id064690,2013-05-29 00:00:00,1995.0,2.0,1.0,3.0,3.0,,TC,O1,03
cst_id074424,2016-06-13 00:00:00,1991.0,1.0,1.0,3.0,4.0,,MI,N4,04
cst_id065429,2013-07-31 00:00:00,1990.0,2.0,1.0,3.0,2.0,,MI,L2,04
cst_id067974,2014-04-22 00:00:00,1994.0,2.0,1.0,9.0,2.0,2.0,TC,O1,
cst_id074273,2016-05-24 00:00:00,1989.0,2.0,1.0,3.0,3.0,7.0,MI,K1,04
cst_id041847,2008-06-23 00:00:00,1983.0,2.0,1.0,9.0,5.0,3.0,MI,L2,04
cst_id077532,2017-10-05 00:00:00,1987.0,1.0,1.0,3.0,4.0,2.0,MI,N4,04
cst_id048430,2009-12-04 00:00:00,1982.0,1.0,1.0,9.0,2.0,4.0,TC,O5,02
cst_id019299,2002-07-18 00:00:00,1976.0,1.0,1.0,7.0,5.0,,MI,J3,04
cst_id061648,2012-09-03 00:00:00,1989.0,2.0,1.0,3.0,5.0,2.0,MI,M3,04
cst_id055492,2011-05-03 00:00:00,1991.0,1.0,1.0,9.0,5.0,4.0,MI,L2,
cst_id039789,2008-01-18 00:00:00,1971.0,2.0,4.0,9.0,4.0,1.0,MI,N4,04
cst_id010039,1996-05-30 00:00:00,1965.0,1.0,2.0,4.0,5.0,,MI,M1,02
cst_id062701,2012-12-06 00:00:00,1988.0,2.0,1.0,1.0,5.0,,MI,L2,04
cst_id066141,2013-10-15 00:00:00,1983.0,2.0,2.0,9.0,2.0,,TC,O5,03
cst_id042674,2008-08-22 00:00:00,1970.0,2.0,2.0,9.0,5.0,5.0,MI,L2,04
cst_id025372,2003-11-10 00:00:00,1968.0,1.0,2.0,3.0,7.0,2.0,MI,K1,04
cst_id024333,2003-07-23 00:00:00,1983.0,2.0,1.0,9.0,3.0,3.0,MI,N4,02
cst_id017395,2001-12-03 00:00:00,1966.0,1.0,1.0,4.0,4.0,,MI,J2,03
cst_id049854,2010-03-19 00:00:00,1980.0,1.0,1.0,9.0,5.0,,MI,N4,04
cst_id078147,2017-12-21 00:00:00,1977.0,1.0,1.0,3.0,3.0,,MI,N4,03
cst_id074679,2016-07-15 00:00:00,1996.0,2.0,1.0,3.0,2.0,,TC,O1,03
cst_id046798,2009-07-26 00:00:00,1988.0,2.0,1.0,9.0,5.0,5.0,MI,M3,04
cst_id047598,2009-09-25 00:00:00,1990.0,2.0,1.0,3.0,3.0,,MI,N4,04
cst_id027424,2004-06-24 00:00:00,1979.0,2.0,2.0,3.0,3.0,1.0,MI,N4,04
cst_id070524,2015-01-15 00:00:00,1990.0,1.0,1.0,9.0,2.0,,TC,O5,02
cst_id009749,1999-09-28 00:00:00,1976.0,2.0,1.0,9.0,4.0,,MI,M3,04
cst_id078493,2018-02-01 00:00:00,1984.0,2.0,4.0,4.0,5.0,,MI,K3,04
cst_id021669,2003-04-03 00:00:00,1980.0,2.0,1.0,3.0,5.0,,MI,L2,04
cst_id060867,2012-07-02 00:00:00,1983.0,2.0,1.0,9.0,6.0,2.0,MI,L2,04
cst_id037998,2007-08-02 00:00:00,1979.0,1.0,1.0,3.0,4.0,,MI,N4,04
cst_id052571,2010-09-28 00:00:00,1981.0,1.0,1.0,9.0,5.0,2.0,MI,M3,03
cst_id039820,2008-01-22 00:00:00,1978.0,1.0,1.0,9.0,7.0,6.0,MI,K1,04
cst_id012998,1996-07-12 00:00:00,1964.0,1.0,2.0,9.0,5.0,4.0,MI,M3,04
cst_id045866,2009-05-19 00:00:00,1974.0,2.0,2.0,9.0,5.0,,MI,M3,04
cst_id076924,2017-06-14 00:00:00,1994.0,2.0,1.0,3.0,3.0,1.0,TC,O1,04
cst_id072373,2015-08-27 00:00:00,1985.0,1.0,1.0,9.0,5.0,,MI,M3,04
cst_id018148,2002-03-13 00:00:00,1971.0,1.0,2.0,3.0,3.0,,MI,N4,01
cst_id050207,2010-04-16 00:00:00,1984.0,1.0,1.0,3.0,4.0,2.0,MI,N4,04
cst_id034690,2006-10-05 00:00:00,1981.0,1.0,2.0,4.0,8.0,1.0,MI,J2,03
cst_id051180,2010-06-18 00:00:00,1979.0,2.0,1.0,3.0,4.0,,TC,O5,04
cst_id011500,2001-01-25 00:00:00,1976.0,1.0,1.0,9.0,4.0,2.0,MI,N4,04
cst_id034032,2006-08-13 00:00:00,1990.0,2.0,1.0,4.0,8.0,,MI,J2,04
cst_id036161,2007-02-24 00:00:00,1982.0,1.0,1.0,3.0,6.0,,MI,K1,03
cst_id000289,2001-03-14 00:00:00,1963.0,1.0,2.0,3.0,8.0,3.0,MI,K1,03
cst_id028696,2004-11-24 00:00:00,1984.0,1.0,1.0,3.0,4.0,4.0,MI,L2,04
cst_id070668,2015-02-01 00:00:00,1992.0,2.0,1.0,3.0,3.0,,MI,N4,04
cst_id074711,2016-07-21 00:00:00,1981.0,1.0,1.0,3.0,4.0,,MI,N4,04
cst_id037895,2007-07-23 00:00:00,1981.0,2.0,1.0,3.0,6.0,,MI,L2,04
cst_id008439,2001-03-29 00:00:00,1984.0,2.0,1.0,3.0,7.0,,MI,K1,04
cst_id065871,2013-09-17 00:00:00,1973.0,1.0,2.0,3.0,5.0,2.0,MI,M3,04
cst_id048532,2009-12-14 00:00:00,1983.0,1.0,2.0,3.0,5.0,,MI,M3,04
cst_id001892,2001-01-11 00:00:00,1985.0,1.0,1.0,3.0,7.0,,MI,K1,04
cst_id074687,2016-07-18 00:00:00,1988.0,2.0,1.0,3.0,4.0,3.0,MI,N4,04
cst_id068715,2014-06-20 00:00:00,1993.0,1.0,2.0,3.0,4.0,,TC,O1,03
cst_id058631,2012-01-16 00:00:00,1982.0,1.0,2.0,3.0,4.0,1.0,MI,M3,03
cst_id068279,2014-05-16 00:00:00,1972.0,1.0,2.0,9.0,8.0,,MI,L2,04
cst_id064528,2013-05-16 00:00:00,1988.0,2.0,1.0,3.0,5.0,2.0,MI,M3,04
cst_id031710,2005-12-01 00:00:00,1978.0,2.0,2.0,1.0,4.0,,MI,N4,04
cst_id003753,2001-02-13 00:00:00,1978.0,1.0,1.0,3.0,6.0,,MI,L2,05
cst_id014619,1999-03-17 00:00:00,1964.0,1.0,1.0,3.0,5.0,,MI,M3,04
cst_id051116,2010-06-15 00:00:00,1974.0,1.0,2.0,3.0,5.0,,MI,K1,04
cst_id076238,2017-03-09 00:00:00,1995.0,1.0,1.0,9.0,5.0,2.0,TC,O1,04
