u_id,sa_id
cst_id024121,sa_no104827
cst_id024121,sa_no020857
cst_id005252,sa_no100521
cst_id005252,sa_no100522
cst_id005252,sa_no100498
cst_id005252,sa_no100449
cst_id005252,sa_no137755
cst_id064432,sa_no060093
cst_id064432,sa_no041771
cst_id012801,sa_no000784
cst_id017719,sa_no097514
cst_id017719,sa_no080134
cst_id022926,sa_no068133
cst_id014890,sa_no122094
cst_id014890,sa_no054393
cst_id014890,sa_no125988
cst_id048098,sa_no134316
cst_id048098,sa_no080839
cst_id025938,sa_no071690
cst_id065382,sa_no000252
cst_id004848,sa_no055093
cst_id004848,sa_no059973
cst_id005246,sa_no056173
cst_id005246,sa_no010794
cst_id068656,sa_no045665
cst_id068656,sa_no041003
cst_id009756,sa_no074023
cst_id031282,sa_no098198
cst_id031282,sa_no100346
cst_id056946,sa_no094045
cst_id004339,sa_no053595
cst_id004339,sa_no114571
cst_id031994,sa_no119993
cst_id031994,sa_no128480
cst_id031994,sa_no128362
cst_id037606,sa_no127800
cst_id065481,sa_no029671
cst_id047346,sa_no104040
cst_id003992,sa_no010676
cst_id003992,sa_no148163
cst_id045761,sa_no070939
cst_id045761,sa_no070966
cst_id031373,sa_no021642
cst_id031373,sa_no053819
cst_id031373,sa_no089750
cst_id031373,sa_no038534
cst_id031373,sa_no089722
cst_id031373,sa_no062371
cst_id061660,sa_no061630
cst_id061660,sa_no130389
cst_id002784,sa_no041451
cst_id044069,sa_no091850
cst_id044069,sa_no091901
cst_id077309,sa_no037634
cst_id033740,sa_no011763
cst_id043029,sa_no056481
cst_id005569,sa_no059224
cst_id002012,sa_no077422
cst_id044625,sa_no124825
cst_id018181,sa_no132961
cst_id018181,sa_no143671
cst_id016067,sa_no071367
cst_id055823,sa_no006476
cst_id055823,sa_no135765
cst_id055823,sa_no128963
cst_id055823,sa_no128954
cst_id011747,sa_no084293
cst_id023441,sa_no084787
cst_id015810,sa_no004238
cst_id015810,sa_no021377
cst_id066557,sa_no113427
cst_id066557,sa_no046990
cst_id025748,sa_no023274
cst_id025748,sa_no109587
cst_id048880,sa_no066800
cst_id048880,sa_no066672
cst_id012876,sa_no056518
cst_id075493,sa_no023415
cst_id033421,sa_no073634
cst_id033421,sa_no142548
cst_id033421,sa_no044469
cst_id033421,sa_no132449
cst_id062913,sa_no098376
cst_id024059,sa_no112686
cst_id024059,sa_no051727
cst_id024059,sa_no051987
cst_id024059,sa_no051901
cst_id024059,sa_no042296
cst_id003190,sa_no108547
cst_id063672,sa_no117908
cst_id023088,sa_no055191
cst_id070370,sa_no081126
cst_id016070,sa_no085078
cst_id016070,sa_no075607
cst_id016070,sa_no085071
cst_id032165,sa_no064689
cst_id032165,sa_no063266
cst_id047889,sa_no124740
cst_id047889,sa_no035626
cst_id047889,sa_no096167
cst_id060755,sa_no091622
cst_id060755,sa_no043276
cst_id066228,sa_no078991
cst_id066228,sa_no025741
cst_id029130,sa_no055795
cst_id029130,sa_no055814
cst_id059427,sa_no147396
cst_id063924,sa_no036931
cst_id037804,sa_no079638
cst_id037804,sa_no104411
cst_id039876,sa_no133465
cst_id039876,sa_no026886
cst_id054207,sa_no117610
cst_id022318,sa_no148613
cst_id022318,sa_no060337
cst_id017268,sa_no009010
cst_id017268,sa_no130680
cst_id017268,sa_no106037
cst_id033961,sa_no072033
cst_id027765,sa_no051990
cst_id027765,sa_no022436
cst_id062242,sa_no091574
cst_id010464,sa_no087826
cst_id022471,sa_no105471
cst_id035994,sa_no144983
cst_id035994,sa_no090150
cst_id035994,sa_no090151
cst_id035994,sa_no090118
cst_id040732,sa_no006054
cst_id028829,sa_no135783
cst_id028829,sa_no034145
cst_id034316,sa_no131283
cst_id034316,sa_no128171
cst_id042423,sa_no131068
cst_id042423,sa_no142038
cst_id004462,sa_no053887
cst_id004462,sa_no053911
cst_id071154,sa_no003059
cst_id071154,sa_no117188
cst_id018631,sa_no023177
cst_id018631,sa_no023170
cst_id018631,sa_no023133
cst_id052733,sa_no116176
cst_id052733,sa_no026424
cst_id050270,sa_no107808
cst_id074294,sa_no035197
cst_id074294,sa_no019768
cst_id023716,sa_no142139
cst_id023716,sa_no013457
cst_id023716,sa_no059572
cst_id008457,sa_no014031
cst_id008457,sa_no125392
cst_id030888,sa_no012431
cst_id037637,sa_no120829
cst_id037637,sa_no051279
cst_id037637,sa_no019015
cst_id037637,sa_no051286
cst_id037637,sa_no013404
cst_id012298,sa_no026809
cst_id012298,sa_no087223
cst_id036086,sa_no026987
cst_id036086,sa_no007151
cst_id016845,sa_no074013
cst_id065083,sa_no113833
cst_id065151,sa_no044819
cst_id065151,sa_no120837
cst_id012267,sa_no087169
cst_id056977,sa_no095030
cst_id060626,sa_no015725
cst_id022212,sa_no137374
cst_id022212,sa_no057203
cst_id025530,sa_no047482
cst_id025530,sa_no034142
cst_id025530,sa_no057682
cst_id047870,sa_no142595
cst_id021746,sa_no082830
cst_id056857,sa_no008956
cst_id054431,sa_no095023
cst_id012890,sa_no077064
cst_id039367,sa_no146559
cst_id039367,sa_no036650
cst_id058702,sa_no053283
cst_id058702,sa_no006637
cst_id021443,sa_no083419
cst_id040321,sa_no130002
cst_id026068,sa_no009789
cst_id051124,sa_no116475
cst_id017289,sa_no008521
cst_id017289,sa_no139078
cst_id017289,sa_no133701
cst_id032875,sa_no067509
cst_id032875,sa_no006954
cst_id032875,sa_no135369
cst_id032875,sa_no041928
cst_id037513,sa_no064742
cst_id037513,sa_no064763
cst_id036578,sa_no026990
cst_id036578,sa_no080191
cst_id032324,sa_no097893
cst_id004360,sa_no011884
cst_id004360,sa_no117651
cst_id036965,sa_no019629
cst_id035626,sa_no078302
cst_id032191,sa_no147880
cst_id018329,sa_no068098
cst_id018329,sa_no101272
cst_id040558,sa_no113104
cst_id040558,sa_no108917
cst_id040558,sa_no108795
cst_id040558,sa_no113103
cst_id040558,sa_no113102
cst_id040558,sa_no113225
cst_id055826,sa_no143364
cst_id077709,sa_no040836
cst_id043717,sa_no001674
cst_id043717,sa_no125087
cst_id016407,sa_no144500
cst_id045426,sa_no038924
cst_id045426,sa_no092467
cst_id065426,sa_no068164
cst_id065426,sa_no135212
cst_id065426,sa_no068165
cst_id060656,sa_no070057
cst_id023832,sa_no008525
cst_id027719,sa_no147016
cst_id012299,sa_no079731
cst_id012299,sa_no101111
cst_id017171,sa_no005398
cst_id017171,sa_no120010
cst_id017171,sa_no119950
cst_id017171,sa_no109913
cst_id061798,sa_no045447
cst_id061798,sa_no013661
cst_id075622,sa_no024793
cst_id046968,sa_no070379
cst_id046968,sa_no096788
cst_id017867,sa_no086643
cst_id017867,sa_no030116
cst_id017867,sa_no043136
cst_id033326,sa_no090677
cst_id033326,sa_no090755
cst_id033326,sa_no090690
cst_id022371,sa_no083899
cst_id022371,sa_no068978
cst_id035248,sa_no022808
cst_id034901,sa_no008093
cst_id034901,sa_no031776
cst_id034901,sa_no134438
cst_id034901,sa_no047402
cst_id039080,sa_no042959
cst_id039080,sa_no032885
cst_id060821,sa_no073682
cst_id006527,sa_no004478
cst_id006527,sa_no060429
cst_id055107,sa_no117770
cst_id051153,sa_no027782
cst_id035627,sa_no040460
cst_id039125,sa_no095940
cst_id075553,sa_no023836
cst_id075553,sa_no044454
cst_id049005,sa_no124082
cst_id049005,sa_no124578
cst_id063592,sa_no073699
cst_id063592,sa_no019177
cst_id001905,sa_no028161
cst_id001905,sa_no028243
cst_id023433,sa_no041266
cst_id023433,sa_no125808
cst_id023433,sa_no139073
cst_id027479,sa_no007423
cst_id027479,sa_no116372
cst_id027479,sa_no116369
cst_id027479,sa_no116373
cst_id027479,sa_no013910
cst_id027479,sa_no116331
cst_id027479,sa_no116314
cst_id005744,sa_no034665
cst_id040294,sa_no148460
cst_id018275,sa_no062343
cst_id018275,sa_no033837
cst_id018275,sa_no062408
cst_id018275,sa_no062314
cst_id018275,sa_no062337
cst_id054984,sa_no074301
cst_id072955,sa_no006231
cst_id073843,sa_no012165
cst_id070441,sa_no078111
cst_id070441,sa_no045852
cst_id007542,sa_no063765
cst_id007542,sa_no016828
cst_id070320,sa_no147772
cst_id011443,sa_no058271
cst_id011443,sa_no058076
cst_id011443,sa_no082687
cst_id046416,sa_no136541
cst_id042430,sa_no109585
cst_id042430,sa_no107450
cst_id003448,sa_no112401
cst_id003448,sa_no112430
cst_id003448,sa_no112383
cst_id003448,sa_no112461
cst_id003448,sa_no010110
cst_id003448,sa_no112473
cst_id003448,sa_no112467
cst_id003448,sa_no012444
cst_id003448,sa_no050762
cst_id066255,sa_no135442
cst_id066255,sa_no024830
cst_id066255,sa_no147930
cst_id047106,sa_no083401
cst_id004683,sa_no034077
cst_id004683,sa_no137904
cst_id067315,sa_no024909
cst_id019888,sa_no079375
cst_id019888,sa_no101481
cst_id077367,sa_no038264
cst_id016004,sa_no108444
cst_id016004,sa_no108360
cst_id075177,sa_no035158
cst_id075177,sa_no021211
cst_id069696,sa_no033524
cst_id069696,sa_no099978
cst_id073095,sa_no007079
cst_id013322,sa_no101436
cst_id013322,sa_no085983
cst_id042321,sa_no143755
cst_id042321,sa_no138454
cst_id031083,sa_no058561
cst_id044408,sa_no143673
cst_id044408,sa_no129562
cst_id044408,sa_no104056
cst_id020626,sa_no108138
cst_id020626,sa_no000546
cst_id020626,sa_no131263
cst_id012030,sa_no121546
cst_id012030,sa_no085570
cst_id000490,sa_no120265
cst_id000490,sa_no024968
cst_id000490,sa_no034625
cst_id019259,sa_no086612
cst_id032266,sa_no082602
cst_id032266,sa_no010894
cst_id032266,sa_no105662
cst_id060939,sa_no073182
cst_id006593,sa_no115341
cst_id006593,sa_no060692
cst_id006593,sa_no013513
cst_id052662,sa_no056286
cst_id052662,sa_no006240
cst_id052662,sa_no056327
cst_id070775,sa_no039014
cst_id070775,sa_no088722
cst_id067052,sa_no002715
cst_id067052,sa_no081405
cst_id067052,sa_no147754
cst_id054830,sa_no009927
cst_id051715,sa_no124173
cst_id023830,sa_no116170
cst_id023830,sa_no129408
cst_id023830,sa_no138559
cst_id047923,sa_no122382
cst_id067886,sa_no131316
cst_id043823,sa_no041883
cst_id043823,sa_no063018
cst_id041718,sa_no126783
cst_id066368,sa_no071061
cst_id066368,sa_no070991
cst_id065639,sa_no094299
cst_id056211,sa_no121409
cst_id056211,sa_no122928
cst_id056211,sa_no121411
cst_id010176,sa_no098297
cst_id010176,sa_no098255
cst_id010176,sa_no098250
cst_id050813,sa_no018718
cst_id050813,sa_no072118
cst_id050813,sa_no048629
cst_id050813,sa_no004500
cst_id013172,sa_no134351
cst_id025379,sa_no009397
cst_id012049,sa_no088355
cst_id032447,sa_no028626
cst_id003476,sa_no127307
cst_id003476,sa_no127260
cst_id003476,sa_no050780
cst_id003476,sa_no127321
cst_id003476,sa_no127205
cst_id003476,sa_no050637
cst_id022505,sa_no009818
cst_id022505,sa_no129326
cst_id017162,sa_no000840
cst_id059170,sa_no073949
cst_id002947,sa_no091120
cst_id001145,sa_no136928
cst_id001145,sa_no136913
cst_id035740,sa_no029587
cst_id060244,sa_no115552
cst_id060244,sa_no034704
cst_id074636,sa_no017391
cst_id074545,sa_no016683
cst_id024263,sa_no093351
cst_id071808,sa_no019363
cst_id034961,sa_no016285
cst_id034961,sa_no020487
cst_id018347,sa_no138647
cst_id006924,sa_no061664
cst_id041993,sa_no023143
cst_id041993,sa_no141918
cst_id022256,sa_no059033
cst_id022256,sa_no058997
cst_id022256,sa_no059048
cst_id022256,sa_no059052
cst_id048291,sa_no087623
cst_id048291,sa_no030565
cst_id048291,sa_no013666
cst_id056971,sa_no065517
cst_id056971,sa_no082456
cst_id049024,sa_no124579
cst_id066514,sa_no085233
cst_id051805,sa_no138255
cst_id061863,sa_no057954
cst_id061863,sa_no035951
cst_id003500,sa_no050795
cst_id003500,sa_no136279
cst_id051008,sa_no123113
cst_id051008,sa_no052611
cst_id051008,sa_no077912
cst_id051008,sa_no119380
cst_id033156,sa_no142472
cst_id033156,sa_no048386
cst_id058509,sa_no028615
cst_id058509,sa_no128488
cst_id058509,sa_no034506
cst_id064502,sa_no114534
cst_id021962,sa_no127369
cst_id021962,sa_no149155
cst_id021962,sa_no017879
cst_id021962,sa_no036755
cst_id021962,sa_no003824
cst_id021962,sa_no036605
cst_id021962,sa_no033402
cst_id077436,sa_no038665
cst_id060488,sa_no098593
cst_id060488,sa_no049705
cst_id042178,sa_no070230
cst_id042178,sa_no108221
cst_id071525,sa_no107734
cst_id071525,sa_no145538
cst_id030849,sa_no089350
cst_id030849,sa_no084769
cst_id058062,sa_no102405
cst_id011729,sa_no084282
cst_id011729,sa_no086036
cst_id019622,sa_no097474
cst_id019622,sa_no080189
cst_id033388,sa_no136141
cst_id030579,sa_no021701
cst_id001216,sa_no018055
cst_id010618,sa_no121573
cst_id010618,sa_no022642
cst_id010618,sa_no122016
cst_id053791,sa_no147330
cst_id059568,sa_no030667
cst_id059568,sa_no137964
cst_id017866,sa_no083817
cst_id070317,sa_no033781
cst_id070317,sa_no103063
cst_id012722,sa_no123000
cst_id012722,sa_no133041
cst_id012722,sa_no089307
cst_id012722,sa_no044693
cst_id012722,sa_no133083
cst_id046981,sa_no111674
cst_id046981,sa_no141952
cst_id006304,sa_no050692
cst_id006304,sa_no120549
cst_id017218,sa_no001356
cst_id017218,sa_no091156
cst_id033824,sa_no081774
cst_id033824,sa_no020111
cst_id025703,sa_no033017
cst_id052292,sa_no052826
cst_id052292,sa_no139806
cst_id052292,sa_no027672
cst_id005742,sa_no057802
cst_id005742,sa_no071258
cst_id005742,sa_no085906
cst_id005742,sa_no073882
cst_id029887,sa_no101115
cst_id030707,sa_no025916
cst_id030707,sa_no026824
cst_id053263,sa_no103264
cst_id053263,sa_no010814
cst_id062686,sa_no128717
cst_id062686,sa_no139117
cst_id062686,sa_no128596
cst_id062686,sa_no008905
cst_id062686,sa_no132185
cst_id062686,sa_no128611
cst_id050228,sa_no088810
cst_id005191,sa_no010384
cst_id005191,sa_no095874
cst_id075544,sa_no023778
cst_id043577,sa_no007672
cst_id005275,sa_no056189
cst_id007638,sa_no104480
cst_id072212,sa_no001381
cst_id037724,sa_no132202
cst_id037724,sa_no131771
cst_id050439,sa_no061269
cst_id007082,sa_no062018
cst_id041881,sa_no075366
cst_id020999,sa_no083909
cst_id044303,sa_no097217
cst_id044303,sa_no149424
cst_id023722,sa_no017184
cst_id023722,sa_no103633
cst_id070468,sa_no067598
cst_id070468,sa_no040382
cst_id070468,sa_no022359
cst_id026014,sa_no142852
cst_id024380,sa_no123070
cst_id024380,sa_no024170
cst_id024380,sa_no098157
cst_id024380,sa_no100217
cst_id076417,sa_no030625
cst_id027388,sa_no146155
cst_id038166,sa_no136538
cst_id044525,sa_no064003
cst_id004431,sa_no053849
cst_id074016,sa_no020371
cst_id062228,sa_no125844
cst_id008353,sa_no112822
cst_id058881,sa_no015449
cst_id058881,sa_no027256
cst_id058881,sa_no050015
cst_id050610,sa_no115708
cst_id050610,sa_no042039
cst_id050610,sa_no136306
cst_id050610,sa_no039247
cst_id073811,sa_no031366
cst_id073811,sa_no011798
cst_id052646,sa_no040953
cst_id052646,sa_no089443
cst_id046109,sa_no109920
cst_id046109,sa_no115075
cst_id035202,sa_no145139
cst_id031175,sa_no060292
cst_id013505,sa_no143677
cst_id013505,sa_no121137
cst_id021274,sa_no007375
cst_id021274,sa_no047950
cst_id021274,sa_no057350
cst_id030783,sa_no075791
cst_id043010,sa_no143395
cst_id043010,sa_no086018
cst_id060565,sa_no018770
cst_id021173,sa_no083854
cst_id056186,sa_no018103
cst_id056186,sa_no116988
cst_id043822,sa_no001659
cst_id043822,sa_no095235
cst_id064365,sa_no077777
cst_id064365,sa_no077795
cst_id064078,sa_no011064
cst_id064078,sa_no033670
cst_id064078,sa_no138901
cst_id013446,sa_no119340
cst_id013446,sa_no119018
cst_id013446,sa_no106950
cst_id013446,sa_no106917
cst_id013446,sa_no119334
cst_id013446,sa_no021582
cst_id013446,sa_no119341
cst_id013446,sa_no021579
cst_id076135,sa_no033003
cst_id038693,sa_no030031
cst_id037217,sa_no072526
cst_id035469,sa_no087244
cst_id035469,sa_no100953
cst_id056788,sa_no066045
cst_id038846,sa_no033061
cst_id038846,sa_no127447
cst_id019400,sa_no088149
cst_id019400,sa_no042217
cst_id019400,sa_no097005
cst_id063429,sa_no142623
cst_id038175,sa_no067902
cst_id054407,sa_no141145
cst_id066306,sa_no031981
cst_id066306,sa_no094339
cst_id000226,sa_no059450
cst_id017089,sa_no122938
cst_id017089,sa_no037175
cst_id017089,sa_no123310
cst_id036259,sa_no017829
cst_id030390,sa_no134066
cst_id030390,sa_no007765
cst_id075116,sa_no020834
cst_id059516,sa_no054127
cst_id003494,sa_no050787
cst_id003494,sa_no087151
cst_id003494,sa_no101577
cst_id050658,sa_no074715
cst_id050658,sa_no074738
cst_id050658,sa_no047430
cst_id031954,sa_no139534
cst_id017598,sa_no057666
cst_id019455,sa_no104026
cst_id019455,sa_no104022
cst_id019455,sa_no095092
cst_id046963,sa_no012075
cst_id021963,sa_no093939
cst_id019771,sa_no032677
cst_id067867,sa_no090609
cst_id067867,sa_no029461
cst_id007171,sa_no062413
cst_id040932,sa_no097148
cst_id040932,sa_no097174
cst_id040932,sa_no088298
cst_id040932,sa_no006948
cst_id021079,sa_no145609
cst_id021079,sa_no145646
cst_id021079,sa_no091117
cst_id010829,sa_no081872
cst_id010829,sa_no081874
cst_id010829,sa_no081906
cst_id010829,sa_no081878
cst_id010829,sa_no081875
cst_id010829,sa_no081883
cst_id010829,sa_no081899
cst_id010829,sa_no081902
cst_id004098,sa_no052751
cst_id013085,sa_no026718
cst_id013085,sa_no012810
cst_id013085,sa_no092040
cst_id027212,sa_no134150
cst_id027212,sa_no115640
cst_id048074,sa_no132051
cst_id071729,sa_no008666
cst_id071729,sa_no148401
cst_id011433,sa_no082622
cst_id032418,sa_no076756
cst_id028676,sa_no103077
cst_id028676,sa_no107276
cst_id020751,sa_no087121
cst_id020751,sa_no116720
cst_id054895,sa_no129740
cst_id054895,sa_no030845
cst_id031925,sa_no126046
cst_id029756,sa_no120926
cst_id029756,sa_no020247
cst_id007714,sa_no064678
cst_id007714,sa_no093089
cst_id061605,sa_no105552
cst_id052416,sa_no054088
cst_id070931,sa_no032573
cst_id063460,sa_no137087
cst_id032591,sa_no085232
cst_id075438,sa_no022921
cst_id066439,sa_no084815
cst_id006354,sa_no040279
cst_id006354,sa_no059872
cst_id011177,sa_no081274
cst_id011177,sa_no081298
cst_id074832,sa_no018625
cst_id074832,sa_no026615
cst_id030823,sa_no132880
cst_id030823,sa_no071099
cst_id019394,sa_no124657
cst_id000024,sa_no000365
cst_id010034,sa_no077332
cst_id010034,sa_no075534
cst_id010034,sa_no127898
cst_id010034,sa_no105160
cst_id010034,sa_no062220
cst_id010034,sa_no092180
cst_id010034,sa_no105161
cst_id053651,sa_no101130
cst_id043529,sa_no093638
cst_id043529,sa_no101794
cst_id023962,sa_no073946
cst_id063879,sa_no132079
cst_id036733,sa_no148926
cst_id072126,sa_no000922
cst_id072126,sa_no031422
cst_id059945,sa_no111698
cst_id075999,sa_no027630
cst_id066086,sa_no020315
cst_id045238,sa_no098729
cst_id058286,sa_no147948
cst_id021484,sa_no098857
cst_id021484,sa_no098844
cst_id021484,sa_no014940
cst_id021484,sa_no083448
cst_id068858,sa_no137646
cst_id061198,sa_no144722
cst_id059836,sa_no030270
cst_id041633,sa_no142891
cst_id000376,sa_no136903
cst_id051268,sa_no086701
cst_id051268,sa_no104233
cst_id008904,sa_no069903
cst_id054298,sa_no133908
cst_id054298,sa_no132518
cst_id054298,sa_no131936
cst_id014686,sa_no042171
cst_id014686,sa_no122209
cst_id012311,sa_no143649
cst_id012311,sa_no087407
cst_id056428,sa_no030275
cst_id056428,sa_no128409
cst_id071678,sa_no055415
cst_id026883,sa_no108569
cst_id026883,sa_no068040
cst_id069518,sa_no100209
cst_id069518,sa_no100203
cst_id005816,sa_no106819
cst_id005816,sa_no003555
cst_id005816,sa_no003527
cst_id005816,sa_no032604
cst_id005816,sa_no058030
cst_id005816,sa_no033430
cst_id045335,sa_no129128
cst_id071250,sa_no004700
cst_id035425,sa_no138806
cst_id008538,sa_no068624
cst_id053321,sa_no115811
cst_id053321,sa_no078039
cst_id020301,sa_no056498
cst_id020301,sa_no056508
cst_id072240,sa_no001489
cst_id075164,sa_no021125
cst_id020755,sa_no054456
cst_id020755,sa_no129502
cst_id064790,sa_no004570
cst_id044684,sa_no007775
cst_id050860,sa_no002537
cst_id050860,sa_no080371
cst_id054568,sa_no144944
cst_id076474,sa_no031099
cst_id007832,sa_no065384
cst_id045972,sa_no111255
cst_id045672,sa_no070504
cst_id045672,sa_no134381
cst_id071117,sa_no023878
cst_id071117,sa_no085942
cst_id065451,sa_no124813
cst_id006256,sa_no059511
cst_id032089,sa_no082401
cst_id032089,sa_no066110
cst_id032089,sa_no066139
cst_id032089,sa_no066122
cst_id032089,sa_no066145
cst_id032089,sa_no066140
cst_id032089,sa_no066044
cst_id042608,sa_no048083
cst_id042608,sa_no142837
cst_id042608,sa_no028335
cst_id035385,sa_no135141
cst_id035385,sa_no104737
cst_id067778,sa_no023471
cst_id067778,sa_no075236
cst_id067778,sa_no038588
cst_id026876,sa_no010090
cst_id026876,sa_no016942
cst_id026876,sa_no056547
cst_id026876,sa_no125874
cst_id026442,sa_no023400
cst_id065399,sa_no104016
cst_id041999,sa_no137824
cst_id062433,sa_no132506
cst_id070287,sa_no061651
cst_id070287,sa_no017966
cst_id013947,sa_no129312
cst_id013947,sa_no121017
cst_id002068,sa_no111515
cst_id002068,sa_no032560
cst_id039762,sa_no080429
cst_id039762,sa_no012626
cst_id024442,sa_no119059
cst_id024442,sa_no009151
cst_id027501,sa_no095203
cst_id027501,sa_no093620
cst_id057234,sa_no136629
cst_id057234,sa_no147160
cst_id028453,sa_no142012
cst_id028453,sa_no119078
cst_id028453,sa_no059866
cst_id071542,sa_no035877
cst_id071542,sa_no118306
cst_id007882,sa_no065646
cst_id007882,sa_no065714
cst_id075723,sa_no025350
cst_id023138,sa_no139434
cst_id059245,sa_no068442
cst_id059245,sa_no072392
cst_id059245,sa_no076772
cst_id059245,sa_no072393
cst_id026002,sa_no119225
cst_id031981,sa_no136607
